OBJECTID,Entity,Layer,Color,Linetype,Elevation,LineWt,RefName,Shape_Leng,Shape_Area,Name,Gazette_Ty,Gazette_No,LGA,LCDA,Size,Date_1,Hyperlink,Shape_Le_1,Gazette__1
4446,LWPolyline,PLOT,7,Continuous,0.0,25,,133.071120353,1107.50074907,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4447,LWPolyline,PLOT,7,Continuous,0.0,25,,120.000048824,800.000463493,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4448,LWPolyline,PLOT,7,Continuous,0.0,25,,120.000076945,800.001025939,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4449,LWPolyline,PLOT,7,Continuous,0.0,25,,119.999963877,799.998905197,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4450,LWPolyline,PLOT,7,Continuous,0.0,25,,120.000020702,800.000182291,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4451,LWPolyline,PLOT,7,Continuous,0.0,25,,120.000048825,800.000744726,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4452,LWPolyline,PLOT,7,Continuous,0.0,25,,120.000048825,800.00074474,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4453,LWPolyline,PLOT,7,Continuous,0.0,25,,120.000020699,800.000182241,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4454,LWPolyline,PLOT,7,Continuous,0.0,25,,120.000048825,800.00074474,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4455,LWPolyline,PLOT,7,Continuous,0.0,25,,119.999935758,799.999473458,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4456,LWPolyline,PLOT,7,Continuous,0.0,25,,119.999935758,799.999473458,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4457,LWPolyline,PLOT,7,Continuous,0.0,25,,133.071092232,1107.4998536,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4458,LWPolyline,PLOT,7,Continuous,0.0,25,,133.070913272,1107.49708283,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4459,LWPolyline,PLOT,7,Continuous,0.0,25,,119.999935757,799.999473452,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4460,LWPolyline,PLOT,7,Continuous,0.0,25,,120.000048825,800.000744726,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4461,LWPolyline,PLOT,7,Continuous,0.0,25,,119.999935759,799.999473475,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4462,LWPolyline,PLOT,7,Continuous,0.0,25,,119.999935757,799.999473452,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4463,LWPolyline,PLOT,7,Continuous,0.0,25,,120.000048821,800.00074469,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4464,LWPolyline,PLOT,7,Continuous,0.0,25,,119.999935757,799.999473452,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4465,LWPolyline,PLOT,7,Continuous,0.0,25,,119.999935757,799.999473439,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4466,LWPolyline,PLOT,7,Continuous,0.0,25,,119.999963882,799.998905251,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4467,LWPolyline,PLOT,7,Continuous,0.0,25,,120.000048823,800.000463473,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4468,LWPolyline,PLOT,7,Continuous,0.0,25,,120.000076946,800.001025956,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4470,LWPolyline,PLOT,7,Continuous,0.0,25,,139.547388652,1234.67434821,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4471,LWPolyline,PLOT,7,Continuous,0.0,25,,122.400371016,848.001362803,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4472,LWPolyline,PLOT,7,Continuous,0.0,25,,122.400569029,848.005321548,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4473,LWPolyline,PLOT,7,Continuous,0.0,25,,122.400286111,848.000599971,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4474,LWPolyline,PLOT,7,Continuous,0.0,25,,122.400484121,848.00455865,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4475,LWPolyline,PLOT,7,Continuous,0.0,25,,122.400371017,848.001362824,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4476,LWPolyline,PLOT,7,Continuous,0.0,25,,129.156198881,1029.13481266,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4477,LWPolyline,PLOT,7,Continuous,0.0,25,,126.199963058,923.998946505,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4478,LWPolyline,PLOT,7,Continuous,0.0,25,,126.199934934,923.999339458,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4479,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000002122,840.000762855,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4480,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000030246,840.000251186,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4481,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000030246,840.000251186,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4482,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000030246,840.000251186,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4483,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000002123,839.999688732,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4484,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000030245,840.000251166,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4485,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000030247,840.000251203,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4486,LWPolyline,PLOT,7,Continuous,0.0,25,,122.00011519,840.002083648,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4487,LWPolyline,PLOT,7,Continuous,0.0,25,,121.999804111,839.996802627,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4488,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000002123,840.000762875,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4489,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000030248,840.000251211,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4490,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000030249,840.000251225,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4491,LWPolyline,PLOT,7,Continuous,0.0,25,,122.599968256,852.000074135,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4492,LWPolyline,PLOT,7,Continuous,0.0,25,,122.599883311,851.998243763,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4493,LWPolyline,PLOT,7,Continuous,0.0,25,,122.59999638,851.99957942,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4494,LWPolyline,PLOT,7,Continuous,0.0,25,,129.871167728,1043.50189614,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4495,LWPolyline,PLOT,7,Continuous,0.0,25,,129.004434424,1026.22726593,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4496,LWPolyline,PLOT,7,Continuous,0.0,25,,122.400484352,848.003491202,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4497,LWPolyline,PLOT,7,Continuous,0.0,25,,122.400484353,848.003491214,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4498,LWPolyline,PLOT,7,Continuous,0.0,25,,143.883156606,1044.65565926,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4499,LWPolyline,PLOT,7,Continuous,0.0,25,,158.138717056,1409.97036836,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4500,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000030249,840.000251225,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4501,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000030248,840.000251205,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4502,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000115195,840.002083724,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4503,LWPolyline,PLOT,7,Continuous,0.0,25,,121.999804113,839.996802646,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4504,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000002128,840.000762931,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4505,LWPolyline,PLOT,7,Continuous,0.0,25,,121.999917181,839.998123434,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4506,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000115195,840.002083724,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4507,LWPolyline,PLOT,7,Continuous,0.0,25,,121.999917181,839.998930412,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4508,LWPolyline,PLOT,7,Continuous,0.0,25,,121.999917181,839.998930412,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4509,LWPolyline,PLOT,7,Continuous,0.0,25,,122.00003025,840.000251242,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4510,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000030247,840.000251191,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4511,LWPolyline,PLOT,7,Continuous,0.0,25,,122.000115192,840.002083685,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4512,LWPolyline,PLOT,7,Continuous,0.0,25,,146.481329822,1059.5833057,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4513,LWPolyline,PLOT,7,Continuous,0.0,25,,165.934150148,1464.12291936,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4514,LWPolyline,PLOT,7,Continuous,0.0,25,,119.980051829,818.791371904,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4516,LWPolyline,PLOT,7,Continuous,0.0,25,,124.019895599,861.208833862,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4517,LWPolyline,PLOT,7,Continuous,0.0,25,,124.019980547,861.209585137,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4518,LWPolyline,PLOT,7,Continuous,0.0,25,,124.020093614,861.210913035,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4519,LWPolyline,PLOT,7,Continuous,0.0,25,,142.185483829,1245.07461179,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4521,LWPolyline,PLOT,7,Continuous,0.0,25,,366.520512291,8077.94036237,Recreational Park,Scheme,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4522,LWPolyline,PLOT,7,Continuous,0.0,25,,471.534656273,13220.9591529,Sewage Treatment,Scheme,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4523,LWPolyline,PLOT,7,Continuous,0.0,25,,749.806827659,12590.9160291,Mechanical Worshop,Scheme,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4524,LWPolyline,PLOT,7,Continuous,0.0,25,,125.070996647,947.498616449,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4525,LWPolyline,PLOT,7,Continuous,0.0,25,,119.000114647,780.002055386,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4526,LWPolyline,PLOT,7,Continuous,0.0,25,,119.000001577,779.999649869,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4527,LWPolyline,PLOT,7,Continuous,0.0,25,,119.000029704,780.000212383,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4528,LWPolyline,PLOT,7,Continuous,0.0,25,,119.000001577,780.000808812,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4529,LWPolyline,PLOT,7,Continuous,0.0,25,,118.999803565,779.996848588,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4530,LWPolyline,PLOT,7,Continuous,0.0,25,,126.980100164,939.601695906,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4531,LWPolyline,PLOT,7,Continuous,0.0,25,,125.071004884,947.498786327,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4532,LWPolyline,PLOT,7,Continuous,0.0,25,,118.999916633,779.998965805,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4533,LWPolyline,PLOT,7,Continuous,0.0,25,,118.999916635,779.998965828,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4534,LWPolyline,PLOT,7,Continuous,0.0,25,,119.000114647,780.002055386,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4535,LWPolyline,PLOT,7,Continuous,0.0,25,,121.89755702,787.157590746,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4536,LWPolyline,PLOT,7,Continuous,0.0,25,,188.383625304,2226.65317472,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4537,LWPolyline,PLOT,7,Continuous,0.0,25,,121.979920181,857.778785343,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4538,LWPolyline,PLOT,7,Continuous,0.0,25,,121.98000513,857.779600354,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4539,LWPolyline,PLOT,7,Continuous,0.0,25,,121.980231265,857.783048358,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4540,LWPolyline,PLOT,7,Continuous,0.0,25,,121.980118194,857.781685083,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4541,LWPolyline,PLOT,7,Continuous,0.0,25,,121.979920185,857.778785415,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4542,LWPolyline,PLOT,7,Continuous,0.0,25,,121.979920185,857.77878541,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4543,LWPolyline,PLOT,7,Continuous,0.0,25,,121.979920181,857.778785343,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4544,LWPolyline,PLOT,7,Continuous,0.0,25,,121.980118198,857.782645676,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4545,LWPolyline,PLOT,7,Continuous,0.0,25,,157.075456312,1583.80702566,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4546,LWPolyline,PLOT,7,Continuous,0.0,25,,132.091070105,1074.26480793,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4547,LWPolyline,PLOT,7,Continuous,0.0,25,,126.020159979,902.22232415,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4548,LWPolyline,PLOT,7,Continuous,0.0,25,,126.020046914,902.220139417,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4549,LWPolyline,PLOT,7,Continuous,0.0,25,,126.020046914,902.220139411,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4550,LWPolyline,PLOT,7,Continuous,0.0,25,,126.020159978,902.222324142,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4551,LWPolyline,PLOT,7,Continuous,0.0,25,,126.019961969,902.219071363,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4552,LWPolyline,PLOT,7,Continuous,0.0,25,,126.019961969,902.220146077,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4553,LWPolyline,PLOT,7,Continuous,0.0,25,,126.019848898,902.217961199,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4554,LWPolyline,PLOT,7,Continuous,0.0,25,,126.019848902,902.21796128,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4555,LWPolyline,PLOT,7,Continuous,0.0,25,,126.019961969,902.220146071,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4556,LWPolyline,PLOT,7,Continuous,0.0,25,,126.019961966,902.219071293,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4557,LWPolyline,PLOT,7,Continuous,0.0,25,,126.020159982,902.222324213,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4558,LWPolyline,PLOT,7,Continuous,0.0,25,,144.627969213,1295.15731021,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4559,LWPolyline,PLOT,7,Continuous,0.0,25,,130.0710718,1047.50017119,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4560,LWPolyline,PLOT,7,Continuous,0.0,25,,123.999983548,879.999462379,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4561,LWPolyline,PLOT,7,Continuous,0.0,25,,123.999983547,879.999462374,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4562,LWPolyline,PLOT,7,Continuous,0.0,25,,124.000096617,880.00159722,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4563,LWPolyline,PLOT,7,Continuous,0.0,25,,124.000096615,880.001597175,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4564,LWPolyline,PLOT,7,Continuous,0.0,25,,123.999983548,879.999462379,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4565,LWPolyline,PLOT,7,Continuous,0.0,25,,123.99998355,879.999462414,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4566,LWPolyline,PLOT,7,Continuous,0.0,25,,123.999983548,879.999462379,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4567,LWPolyline,PLOT,7,Continuous,0.0,25,,124.000096615,880.001597175,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4568,LWPolyline,PLOT,7,Continuous,0.0,25,,124.000096617,880.00159722,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4569,LWPolyline,PLOT,7,Continuous,0.0,25,,123.99987048,879.998092081,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4571,LWPolyline,PLOT,7,Continuous,0.0,25,,174.070938989,1927.49705793,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4572,LWPolyline,PLOT,7,Continuous,0.0,25,,123.99998355,880.000226917,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4573,LWPolyline,PLOT,7,Continuous,0.0,25,,124.000096616,880.001597188,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4574,LWPolyline,PLOT,7,Continuous,0.0,25,,123.999983549,879.999462387,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4575,LWPolyline,PLOT,7,Continuous,0.0,25,,123.99998355,879.999462419,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4576,LWPolyline,PLOT,7,Continuous,0.0,25,,124.000096615,880.001597175,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4577,LWPolyline,PLOT,7,Continuous,0.0,25,,124.00001167,879.999771729,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4578,LWPolyline,PLOT,7,Continuous,0.0,25,,124.000096617,880.001597215,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4579,LWPolyline,PLOT,7,Continuous,0.0,25,,123.999983548,879.999462379,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4580,LWPolyline,PLOT,7,Continuous,0.0,25,,123.999983547,879.999462374,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4581,LWPolyline,PLOT,7,Continuous,0.0,25,,143.796139259,1287.23466287,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4582,LWPolyline,PLOT,7,Continuous,0.0,25,,134.046021881,1032.55224131,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4584,LWPolyline,PLOT,7,Continuous,0.0,25,,141.860506686,1237.94410718,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4585,LWPolyline,PLOT,7,Continuous,0.0,25,,127.887603648,878.875084516,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4586,LWPolyline,PLOT,7,Continuous,0.0,25,,127.909438902,879.094789408,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4587,LWPolyline,PLOT,7,Continuous,0.0,25,,127.931161131,879.310825511,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4588,LWPolyline,PLOT,7,Continuous,0.0,25,,127.953166463,879.533252659,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4589,LWPolyline,PLOT,7,Continuous,0.0,25,,127.97477572,879.746970449,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4590,LWPolyline,PLOT,7,Continuous,0.0,25,,127.996469989,879.963745848,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4591,LWPolyline,PLOT,7,Continuous,0.0,25,,128.018305243,880.183453821,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4592,LWPolyline,PLOT,7,Continuous,0.0,25,,128.038500293,880.364684505,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4593,LWPolyline,PLOT,7,Continuous,0.0,25,,142.06580335,1240.86625512,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4594,LWPolyline,PLOT,7,Continuous,0.0,25,,148.372497687,1405.02127712,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4595,LWPolyline,PLOT,7,Continuous,0.0,25,,120.749252362,786.108263627,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4596,LWPolyline,PLOT,7,Continuous,0.0,25,,120.75007244,786.125229027,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4597,LWPolyline,PLOT,7,Continuous,0.0,25,,120.750185419,786.127410174,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4598,LWPolyline,PLOT,7,Continuous,0.0,25,,120.75015751,786.126832786,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4599,LWPolyline,PLOT,7,Continuous,0.0,25,,120.750072445,786.125229115,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4600,LWPolyline,PLOT,7,Continuous,0.0,25,,120.75007244,786.125229027,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4601,LWPolyline,PLOT,7,Continuous,0.0,25,,120.750157511,786.126832815,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4602,LWPolyline,PLOT,7,Continuous,0.0,25,,120.750185418,786.12741015,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4603,LWPolyline,PLOT,7,Continuous,0.0,25,,126.749122463,958.323177633,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4604,LWPolyline,PLOT,7,Continuous,0.0,25,,120.927104023,787.806870545,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4605,LWPolyline,PLOT,7,Continuous,0.0,25,,120.927104023,787.806870545,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4606,LWPolyline,PLOT,7,Continuous,0.0,25,,120.927216998,787.809055996,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4607,LWPolyline,PLOT,7,Continuous,0.0,25,,120.927216996,787.809055974,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4608,LWPolyline,PLOT,7,Continuous,0.0,25,,120.92710402,787.806870522,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4609,LWPolyline,PLOT,7,Continuous,0.0,25,,120.927104023,787.806870545,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4610,LWPolyline,PLOT,7,Continuous,0.0,25,,120.927302066,787.810976333,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4611,LWPolyline,PLOT,7,Continuous,0.0,25,,120.927104023,787.806870545,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4612,LWPolyline,PLOT,7,Continuous,0.0,25,,126.749095401,958.322800556,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4613,LWPolyline,PLOT,7,Continuous,0.0,25,,120.750072441,786.125229038,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4614,LWPolyline,PLOT,7,Continuous,0.0,25,,120.750157513,786.126832857,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4615,LWPolyline,PLOT,7,Continuous,0.0,25,,120.750185416,786.12741011,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4616,LWPolyline,PLOT,7,Continuous,0.0,25,,120.74995947,786.123999752,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4617,LWPolyline,PLOT,7,Continuous,0.0,25,,120.749959465,786.123999664,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4618,LWPolyline,PLOT,7,Continuous,0.0,25,,172.33722468,1440.44729986,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4619,LWPolyline,PLOT,7,Continuous,0.0,25,,163.33776567,1302.9375692,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4620,LWPolyline,PLOT,7,Continuous,0.0,25,,120.927302064,787.81097631,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4621,LWPolyline,PLOT,7,Continuous,0.0,25,,120.927104023,787.806870545,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4622,LWPolyline,PLOT,7,Continuous,0.0,25,,120.927104023,787.806870545,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4623,LWPolyline,PLOT,7,Continuous,0.0,25,,120.927216998,787.809055996,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4624,LWPolyline,PLOT,7,Continuous,0.0,25,,120.927216998,787.809055996,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4625,LWPolyline,PLOT,7,Continuous,0.0,25,,128.029818424,903.313908516,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4626,LWPolyline,PLOT,7,Continuous,0.0,25,,127.997967249,902.978389206,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4627,LWPolyline,PLOT,7,Continuous,0.0,25,,127.966429364,902.648525524,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4628,LWPolyline,PLOT,7,Continuous,0.0,25,,127.934657883,902.313641126,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4629,LWPolyline,PLOT,7,Continuous,0.0,25,,127.903003155,901.982345644,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4630,LWPolyline,PLOT,7,Continuous,0.0,25,,127.883149721,901.774697704,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4631,LWPolyline,PLOT,7,Continuous,0.0,25,,127.913354521,902.089487928,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4632,LWPolyline,PLOT,7,Continuous,0.0,25,,127.94398942,902.412233956,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4635,LWPolyline,AIYEtoRO   Excision,1,Continuous,0.0,0,,0.0891963293098,0.000115800012211,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4636,LWPolyline,AIYEtoRO   Excision,1,Continuous,0.0,0,,0.178538817454,0.000412909992879,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4637,LWPolyline,AIYEtoRO   Excision,1,Continuous,0.0,0,,0.0427215260316,7.30200039796e-05,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
4638,LWPolyline,AIYEtoRO   Excision,1,Continuous,0.0,0,,0.022413161085,3.03849963264e-05,,,,Ojo,Oto-Awori,0.0,1996/03/28,,0.0,
